,date_01,Time (GPS s),Velocity forward (m/s),Velocity lateral (m/s),Speed horizontal (m/s),Acceleration forward (m/s2),Acceleration lateral (m/s2),Acceleration down (m/s2),Acceleration filtered forward (m/s2),Acceleration filtered lateral (m/s2),Acceleration filtered down (m/s2),date,jerkRT,speedOpt,accLongOptFilt,accLatOptFilt,jerkOptFilt,speedOptKPH
9258,1900-01-01 14:28:34,1368415706,15.85659773,0.076936826,57.08442378,-0.096094568,1.6596744,-9.851195583,-0.09767201,1.786989461,-9.744022922,28:07.6,-0.350580838,56.44633850824169,-0.023858446308735827,1.5218249383668885,-0.005499917401409939,203.20681862967007
9259,1900-01-01 14:28:35,1368415706,15.85622071,0.075557546,57.08304262,-0.008800538,1.938214663,-10.20159917,-0.009129771,1.879479847,-10.06161285,28:07.7,-0.018148186,56.44069034574559,-0.024429364842502986,1.5326100841679915,-0.005293991067992028,203.18648524468412
9260,1900-01-01 14:28:36,1368415706,15.85166541,0.085073195,57.06681732,-0.071395685,1.927448957,-10.14161617,-0.062087396,1.959179672,-10.09888084,28:07.8,0.07385861,56.434893501036946,-0.02497634044354436,1.5430407498803371,-0.005065322226941445,203.165616603733
9261,1900-01-01 14:28:37,1368415706,15.84678039,0.094973073,57.04943393,0.06160688,1.945152996,-10.07374247,-0.048775439,1.914421271,-9.831473607,28:07.9,-0.110113225,56.42895555328687,-0.025496956301009358,1.5531222448732735,-0.004813707797122101,203.14423999183273
9262,1900-01-01 14:28:38,1368415706,15.84358028,0.089684099,57.03780279,-0.001712772,1.794042696,-9.682648636,-0.068073909,1.779604148,-9.709080409,28:08.0,-0.195841621,56.422884909837315,-0.02598878788775931,1.5628603773993557,-0.004539070014753972,203.12238567541434
9263,1900-01-01 14:28:39,1368415706,15.83166141,0.084620163,56.99479521,-0.253610397,1.595609319,-9.402507957,-0.104491115,1.779237164,-9.411347563,28:08.1,-0.130815547,56.416690808091,-0.026449415675110714,1.5722614214700776,-0.004241453597905007,203.10008690912758
9264,1900-01-01 14:28:40,1368415706,15.81874426,0.084345802,56.94828887,-0.072957408,1.78058216,-9.802512861,-0.112423892,1.842745343,-9.530250372,28:08.2,0.00973677,56.41038331291664,-0.026876437850116446,1.5813320814689533,-0.003921022349470171,203.07737992649993
9265,1900-01-01 14:28:41,1368415706,15.80807343,0.07728485,56.90974447,0.064404656,1.736524048,-9.984129301,-0.154634896,1.693957999,-9.795228742,28:08.3,0.045505908,56.40397330970178,-0.02726748279927817,1.5900794550767352,-0.0035780550001958417,203.05430391492644
9266,1900-01-01 14:28:42,1368415706,15.80234258,0.091720247,56.88939153,-0.190507253,1.794188682,-9.942256648,-0.087043486,1.867711295,-10.00583503,28:08.4,0.015100361,56.39747249324643,-0.027620221138608788,1.5985109949813316,-0.0032129404362386347,203.03090097568716
9267,1900-01-01 14:28:43,1368415707,15.79872467,0.095603471,56.87645015,-0.102154589,1.468945556,-10.09528291,-0.020069092,1.647403217,-10.19046421,28:08.5,0.072650119,56.39089335272107,-0.027932377316560945,1.6066344695294497,-0.002826172705165757,203.00721606979587
9268,1900-01-01 14:28:44,1368415707,15.78924071,0.090789163,56.84220624,0.041594066,1.461813573,-9.789442562,-0.106990024,1.551268749,-9.968816214,28:08.6,0.009559866,56.38424915288638,-0.02820174087557502,1.614457922444738,-0.002418346132378771,202.98329695039098
9269,1900-01-01 14:28:45,1368415707,15.78252446,0.085013939,56.81791233,-0.144967,1.676324364,-9.651594887,-0.094824621,1.50519969,-9.809520724,28:08.7,-0.094856038,56.37755391172398,-0.02842617735162994,1.6219896320475298,-0.001990150683107931,202.95919408220632
9270,1900-01-01 14:28:46,1368415707,15.77374304,0.084871923,56.78629694,-0.241285156,1.308372518,-9.792563593,-0.099584047,1.52158893,-9.871323484,28:08.8,0.018643608,56.370822374603826,-0.02860363880145085,1.6292380705906588,-0.0015423675208419245,202.93496054857377
9271,1900-01-01 14:28:47,1368415707,15.7600767,0.08701836,56.73714097,-0.192630048,1.45950476,-9.669139401,-0.132534469,1.559167166,-9.892437654,28:08.9,0.063164197,56.36406998512641,-0.028732173900496306,1.6362118641709296,-0.0010758646023308952,202.9106519464551
9272,1900-01-01 14:28:48,1368415707,15.75342808,0.089590118,56.71325818,-0.052583227,1.667476151,-10.03396983,-0.069434147,1.541317276,-10.02257557,28:09.0,-0.005687679,56.35731285280528,-0.028809937351518922,1.6429197535103244,-0.0005915922133390765,202.886326270099
9273,1900-01-01 14:28:49,1368415707,15.75159958,0.095988322,56.70681139,-0.141559953,1.241089547,-9.907643207,-0.03898136,1.517841727,-10.00987527,28:09.1,0.021132318,56.35056771777913,-0.02883519834539282,1.6493705558203917,-9.057851711430189e-05,202.86204378400487
9274,1900-01-01 14:28:50,1368415707,15.74069529,0.088931697,56.66740746,-0.046951853,1.219236113,-9.821101582,-0.099669088,1.317450121,-9.722006371,28:09.2,-0.030050712,56.343851912739595,-0.02880634809937576,1.6555731278770756,0.0004260747768173707,202.83786688586255
9275,1900-01-01 14:28:51,1368415707,15.73073119,0.088767956,56.63153391,-0.052381643,1.373243914,-9.630508495,-0.10042726,1.363362191,-9.684044768,28:09.3,-0.101457722,56.33718332222922,-0.028721906699096855,1.6615363305742425,0.0009571966393590644,202.8138599600252
9276,1900-01-01 14:28:52,1368415707,15.72235491,0.073052904,56.60108867,-0.059214546,1.61335404,-9.834697636,-0.110558939,1.267825448,-9.705413534,28:09.4,-0.036455654,56.33058033944785,-0.028580529459157112,1.6672689954592956,0.0015015509888503303,202.79008922201226
9277,1900-01-01 14:28:53,1368415708,15.71133344,0.075647564,56.56145599,-0.222910833,1.363586043,-9.96116174,-0.12146039,1.445921772,-9.939648858,28:09.5,-0.026287776,56.32406182072685,-0.02838101293349088,1.6727798935146938,0.002057841190149116,202.76662255461665
9278,1900-01-01 14:28:54,1368415708,15.70375553,0.077923893,56.5342159,0.024779692,1.225052773,-10.12368335,-0.08841284,1.440187177,-10.13650622,28:09.6,-0.036971319,56.317647037859885,-0.028122300583895962,1.6780777059607113,0.002624714911729339,202.74352933629558
9279,1900-01-01 14:28:55,1368415708,15.69585345,0.08458495,56.50589292,-0.06989465,1.374478716,-10.07246258,-0.086693263,1.478197475,-10.15597474,28:09.7,0.063314479,56.31135562848888,-0.027803488014742854,1.6831709968802644,0.003200769329179892,202.72088026255997
9280,1900-01-01 14:28:56,1368415708,15.68518848,0.084537753,56.46749864,-0.349533018,1.354244805,-9.919417885,-0.139690861,1.452320361,-10.02121615,28:09.8,0.129118575,56.30520754473813,-0.02742382772183618,1.6880681878974793,0.003784556542586787,202.69874716105727
9281,1900-01-01 14:28:57,1368415708,15.67438831,0.084857317,56.42862484,-0.062656055,1.613116811,-9.986166569,-0.108266657,1.548259516,-9.974419458,28:09.9,0.095490704,56.299223000282616,-0.026982733312889782,1.6927775352364196,0.004374588971548037,202.67720280101742
9282,1900-01-01 14:28:58,1368415708,15.66817729,0.085971376,56.40628734,0.123927461,1.763498635,-10.07411766,-0.060438193,1.602991751,-9.918960405,28:10.0,-0.003416231,56.29342241603979,-0.0264797830327,1.6973071090778058,0.004969344431075353,202.65632069774324
9283,1900-01-01 14:28:59,1368415708,15.66869286,0.088173939,56.40818743,-0.07627746,1.667227715,-9.613147484,-0.020316462,1.588693949,-9.755000294,28:10.1,-0.041402979,56.287826364679525,-0.02591472253727973,1.7016647746328113,0.005567270707995915,202.6361749128463
9284,1900-01-01 14:29:00,1368415708,15.66117601,0.087751777,56.38111868,-0.05095993,1.425719104,-9.3275284,-0.059298936,1.590843661,-9.556909646,28:10.2,0.030744687,56.28245551412415,-0.025287467235905005,1.70585817416783,0.006166789725203778,202.61683985084696
9285,1900-01-01 14:29:01,1368415708,15.64714856,0.082908901,56.33052555,-0.155349806,1.882472025,-9.540067969,-0.170501419,1.555384691,-9.435770054,28:10.3,-0.023988334,56.277330570163464,-0.02459810457180663,1.7098947095056054,0.006766301544770237,202.59839005258848
9286,1900-01-01 14:29:02,1368415708,15.63659816,0.079813789,56.29248668,-0.381528771,1.831101285,-10.02986369,-0.118859078,1.629465198,-9.748523391,28:10.4,-0.130012694,56.272472218293274,-0.023846896210638995,1.7137815249290627,0.00736418841027153,202.58089998585578
9287,1900-01-01 14:29:03,1368415709,15.63286309,0.084908105,56.27913722,-0.012434045,1.629431659,-10.16915579,-0.019101084,1.721456118,-10.03199847,28:10.5,0.037636738,56.26790106492964,-0.02303427971960322,1.7175254903792028,0.007958818950799775,202.5644438337467
9288,1900-01-01 14:29:04,1368415709,15.62444488,0.09688412,56.24908293,0.074510195,1.410737002,-9.821819917,-0.085641904,1.782144927,-9.998438622,28:10.6,0.124829984,56.263637578200616,-0.022160869300442126,1.7211331846496174,0.008548552645702945,202.54909528152223
9289,1900-01-01 14:29:05,1368415709,15.61781657,0.08830191,56.22503829,-0.121851476,1.494060354,-9.80037102,-0.123986188,1.651599865,-9.766533335,28:10.7,-0.043657064,56.259702028516394,-0.021227455539618405,1.7246108786030288,0.009131744517827601,202.534927302659
9290,1900-01-01 14:29:06,1368415709,15.60971485,0.083821079,56.19578362,-0.300819175,1.342140576,-9.490616656,-0.068177429,1.709170724,-9.729664354,28:10.8,-0.073926571,56.2561144290878,-0.020235004547390672,1.72796451902997,0.009706749858823182,202.5220119447161
9291,1900-01-01 14:29:07,1368415709,15.6010709,0.080516496,56.1646032,-0.125024101,1.676922094,-9.798595994,-0.096353084,1.716983049,-9.728765735,28:10.9,0.000843634,56.25289447654889,-0.019184656702544503,1.731199713920437,0.01027192888507651,202.510420115576
9292,1900-01-01 14:29:08,1368415709,15.59334409,0.075208784,56.13669166,-0.052502501,1.446513238,-10.15455416,-0.085264142,1.704025948,-9.782197614,28:11.0,0.004536061,56.250061491848115,-0.01807772474786184,1.7343217195559433,0.010825651460242539,202.5002213706532
9293,1900-01-01 14:29:09,1368415709,15.58442947,0.074016769,56.10457887,-0.059513412,1.426547504,-10.06999379,-0.093405417,1.763164138,-9.917447886,28:11.1,-0.03735653,56.24763436158673,-0.016915690938295074,1.7373354294104262,0.011366302040246332,202.4914837017122
9294,1900-01-01 14:29:10,1368415709,15.57652272,0.068090267,56.07601755,-0.131164627,1.587339635,-9.818910075,-0.115379041,1.712878284,-9.847054231,28:11.2,-0.032611402,56.24563147999373,-0.01570020331510875,1.7402453647382257,0.01189228485317434,202.48427332797743
9295,1900-01-01 14:29:11,1368415709,15.56983048,0.064416991,56.05186944,-0.160328557,1.483264613,-10.10594603,-0.072248515,1.749792783,-9.924599759,28:11.3,0.025203754,56.24407069173221,-0.014433071353046755,1.7430556668551938,0.012402029283731922,202.47865449023595
