Index,vehSpd_RT,vehSpd_GoPro,accLong_RT,accLong_GoPro,accLat_RT,accLat_GoPro
1948,21.06582453,21.10626271,0.059479675,-0.142446043,0.31658226,-0.447482014
1949,21.06762994,20.98179348,0.024774473,-0.261031175,-0.145245768,-0.252517986
1950,21.07366906,20.77344147,-0.076910085,-0.436810552,0.065300391,-0.507913669
1951,21.06133576,20.79869889,0.179157916,-0.575419664,0.104673545,-0.545683453
1952,21.06620118,21.13012502,-0.02806248,-0.476460937,-0.107724207,-0.49804367
1953,21.07836012,20.59080666,-0.261671816,-0.402877698,0.068440728,-0.467026379
1954,21.09921744,20.83977987,0.614567367,-0.464748201,-0.136214057,-0.279976019
1955,21.0618643,20.92752638,-0.245361887,-0.537769784,0.007325972,-0.376618705
1956,21.02012728,20.76076462,0.180940166,-0.386330935,0.288993222,-0.272541966
1957,21.0547244,20.82485724,0.021943652,-0.443266439,-0.416475774,-0.478985233
1958,21.06458913,20.97391848,-0.699143891,-0.355035971,-1.015485251,-0.123381295
1959,21.05809888,20.99242004,-0.723721582,-0.642446043,0.60105706,-0.449760192
1960,21.02067488,20.7480118,-0.136555984,-0.843045564,-0.728009391,-0.820383693
1961,21.02613236,20.73763054,0.027079006,0.261270983,-0.660401973,-0.259952038
1962,21.03152984,20.86787115,-0.49032672,-0.694364508,-0.28296291,-0.506235012
1963,21.03241881,20.86305987,-0.093757309,-0.898901931,0.007175465,-0.032310993
1964,21.01078429,20.94316505,0.009176582,-0.58177458,-0.122657863,-0.206594724
1965,20.9997169,20.92229182,-0.050219856,-0.469184652,-0.164828023,-0.485731415
1966,20.99192484,20.92383766,-0.250103649,-0.159592326,-0.064768882,-0.58764988
1967,20.98506592,20.88255687,0.085523546,-0.615347722,0.116428432,-0.363908873
1968,20.98001105,20.63291623,-0.207450268,-0.907610754,0.223401399,-0.195128108
1969,20.96830714,21.19401774,0.068175034,-0.588609113,-0.069057595,-0.089328537
1970,20.96186239,20.7828228,-0.133399932,-0.413189448,-0.093560379,-0.464388489
1971,20.95951789,20.84972712,-0.153584185,-0.297002398,-0.019752811,-0.209472422
1972,20.94900587,20.66608683,-0.020918363,-0.603956835,0.010405777,-0.271103118
1973,20.94407848,20.85901978,-0.140627708,-0.896630064,-0.123386543,-0.397829105
1974,20.92877112,21.02078377,0.012006622,-0.667745803,-0.029190973,-0.433573141
1975,20.93297845,20.75750003,-0.147351164,-0.275659472,0.113684083,-0.448441247
1976,20.9342189,20.91397251,-0.269439924,-0.528297362,0.2361581,-0.23441247
1977,20.91093788,21.13485316,0.080820573,-0.723381295,-0.601049038,-0.236570743
1978,20.9108787,21.58668791,-0.088422503,-0.789688249,-0.06679808,-0.33177458
1979,20.91814761,21.62812335,-0.293832495,-0.459295721,-0.266078724,-0.413353528
1980,20.91863692,21.1964734,0.341669332,-0.467386091,-0.04277559,-0.322901679
1981,20.91500722,21.00164044,-0.185254106,-0.503357314,0.160068131,-0.318585132
1982,20.89994215,21.04818394,0.065882551,-0.633932854,-0.196689535,-0.298441247
1983,20.90247114,21.09709147,0.0500261,-0.69088729,0.216789027,-0.332134293
1984,20.91106989,20.45901553,-0.149578584,-0.441878076,-0.196498473,-0.338381926
1985,20.91254702,20.84452169,-0.027107957,-0.503117506,-0.221572038,-0.417026379
1986,20.90736616,20.7991414,0.031233451,-0.607434053,0.00951594,-0.427338129
1987,20.9016916,21.00006079,0.108739003,-0.568944844,-0.223653975,-0.269304556
1988,20.90222344,20.75517898,-0.031483263,-0.643165468,-0.12518817,-0.254076739
1989,20.9114828,20.91192027,-0.042894227,-0.512053515,-0.08364642,-0.47418907
1990,20.91464956,20.91192027,-0.041791075,-0.549760192,0.155447152,-0.064508393
1991,20.90632925,20.89955892,0.145189065,-0.653597122,0.154274185,-0.446282974
1992,20.9060818,20.80745612,-0.020365617,-0.798920863,0.168970549,-0.427218225
1993,20.90983504,20.81699696,0.195367913,-0.758513189,0.167863372,-0.23177458
1994,20.91656691,20.76025341,-0.157331723,-0.453742269,0.148504693,-0.362488956
1995,20.914706,20.76025341,0.05016099,-0.306354916,-0.109201718,-0.433093525
1996,20.91196597,20.87845725,-0.013534981,-0.702997602,0.106669478,-0.267505995
1997,20.90627623,21.12236218,0.129072206,-0.802997602,-0.001496412,-0.213549161
1998,20.90845847,20.80759496,0.027062861,-0.307553957,0.157159348,-0.378177458
1999,20.91070336,21.12090583,0.010850309,-0.573021583,0.050292036,-0.244844125
2000,20.90188646,21.12090583,0.140356444,-0.690647482,0.197238158,-0.326517733
2001,20.89860049,20.97965417,-0.071324331,-0.525539568,0.117820377,-0.322302158
2002,20.89438455,21.02978977,0.052889677,-0.532733813,-0.108657901,-0.473381295
2003,20.88967345,21.22737486,-0.140459965,-0.833213429,0.135992722,-0.206954436
2004,20.89057638,20.84864948,-0.031199831,-0.188489209,-0.104253965,0.336690647
2005,20.88456883,20.84864948,-0.124232449,-1.227943961,-0.00142814,-1.609996214
2006,20.88115617,20.91821553,0.095078466,-0.640407674,0.082901067,-0.307314149
2007,20.88095899,20.99887622,-0.078231147,-0.549880096,0.255580861,0.103357314
2008,20.88778261,20.72729111,0.078493087,-0.697122302,0.123302593,-0.223980815
2009,20.90054166,20.74362386,-0.036648946,-0.371822542,-0.053480913,-0.479496403
2010,20.89238416,20.79380641,-0.005849664,-0.839208633,-0.049842742,-0.096522782
2011,20.89552895,20.90353643,0.003719758,-0.861542345,0.008967623,-0.418149691
2012,20.90198836,20.90353643,-0.002426182,-0.589928058,-0.172023763,-0.447841727
2013,20.90712389,20.619,-0.167647234,-0.592446043,-0.131765517,-0.309232614
2014,20.89909656,20.66836639,0.155728553,-0.525899281,0.062446693,-0.08177458
2015,20.8987939,20.40599244,0.07588774,-0.818944844,0.169776029,-0.235611511
2016,20.89648215,20.40599244,0.057325597,-0.694686356,-0.075259605,-0.309226303
2017,20.89445519,20.66444483,-0.001778698,-0.501318945,-0.016988247,-0.329256595
2018,20.88722996,20.86098338,-0.116260304,-0.607434053,-0.033336435,-0.043645084
2019,20.8879546,20.53702713,-0.259165528,-0.590527578,-0.115705257,-0.077458034
2020,20.87744654,20.70949537,-0.064775845,-0.74352518,-0.08557075,-0.922541966
2021,20.88171959,21.28402662,-0.028164171,-0.773444402,0.038308622,-0.159409315
2022,20.8885799,21.16486669,-0.432392306,-0.70971223,-1.100060584,-0.357913669
2023,20.89909501,21.16837911,0.268985929,-0.445803357,-0.59201341,-0.270263789
2024,20.90122969,21.28132814,-0.331879463,-0.098441247,-0.510875391,-0.168944844
2025,20.90530569,21.39560794,0.066675899,-1.291007194,-0.125964684,-0.149280576
2026,20.91317672,21.25170754,-0.109291643,-1.273501199,-0.030049099,0.248201439
2027,20.92251606,21.20428897,-0.058401151,0.546005301,0.051430541,0.062981194
2028,20.92631186,20.81620358,0.168088692,-0.290767386,0.170433559,-2.340527578
2029,20.92587835,21.02176714,0.021650154,-0.705275779,-0.024804006,-1.230215827
2030,20.92380815,21.18653417,0.089799506,-1.269544365,-0.034886708,-0.299880096
2031,20.93213496,20.72312603,-0.005577476,-0.01822542,0.040203712,-0.051438849
2032,20.93564303,21.04850895,-0.043220256,-0.755269469,-0.05987243,-0.43279061
2033,20.93284725,20.79569126,-0.032282715,-0.254556355,0.082388849,0.249040767
2034,20.93454871,21.03389538,0.064779879,-1.887170264,0.172498963,-0.083693046
2035,20.93494561,21.05827695,-0.031954244,-0.820263789,0.194537747,-0.828657074
2036,20.93738367,20.88287845,0.004247112,0.287529976,0.163718974,-0.606954436
2037,20.94620236,21.00654624,-0.079904406,-0.468004544,0.016719849,-0.464849173
2038,20.95493366,21.12865932,0.110610379,-1.020023981,-0.12413083,-0.084772182
2039,20.94787754,21.17928382,-0.063715816,-1.024460432,-0.117486531,-0.262709832
2040,20.93768325,21.21547389,0.152901535,-0.962589928,-0.185310856,-0.583213429
2041,20.96204872,21.24579828,-0.059167783,-0.151918465,-0.115087024,-0.183693046
2042,20.98448811,21.40018,-0.135917891,-0.30323741,0.232885422,0.024340528
2043,20.95445659,21.18180055,0.12926878,-0.886280449,-0.523702902,-0.523412849
2044,20.94109614,21.05765033,0.338701671,-1.075779376,1.212235189,-0.289808153
2045,20.94903575,21.02791456,-0.039103383,-0.701678657,-0.222772827,-0.290767386
2046,20.96751262,21.08696507,0.069084092,-0.415947242,0.708654811,-0.202398082
2047,20.94780925,21.11483986,0.056672829,0.132733813,-0.928411586,-0.92206235
2048,20.94950046,21.22142155,-0.671213371,-0.637006185,-0.296557949,0.333964407
2049,20.9328955,21.14304302,0.539267445,-1.295683453,-0.519785011,0.118345324
2050,20.9652918,21.14456409,0.308243703,-0.423621103,0.437743385,-0.678177458
2051,20.98745089,21.08261348,0.210955666,-0.46498801,1.292233099,-0.217146283
2052,20.98360838,21.17404043,-0.068730268,-0.441247002,-0.603873852,-0.373381295
2053,20.97908736,21.07368457,0.782425057,-0.452398082,-0.501698636,0.026019185
2054,20.99809931,21.0158573,-0.708316243,-0.876309479,0.312031855,-0.13833144
2055,21.0180494,21.00862253,-0.123537074,-0.758273381,-0.640893608,-0.379616307
2056,21.03134136,21.05264319,0.241594622,-0.676019185,0.037251466,0.126139089
2057,21.02061937,20.99299897,0.439248647,-0.434172662,0.272883345,-0.553357314
2058,21.01600372,21.24374773,0.432494177,-0.274460432,0.211086347,-0.230335731
2059,21.02552295,21.00617938,-0.118388422,-0.659598637,-0.216186858,-0.07938912
2060,21.04343166,20.94496625,-0.131801387,-0.956834532,0.171539294,-0.119064748
2061,21.04771358,20.97800274,-0.141182794,-0.506115108,-0.154817036,-0.254316547
2062,21.04727039,21.14654623,0.221119145,-0.526858513,0.095703092,-0.326139089
2063,21.03250939,21.05980842,0.267996706,-0.656714628,0.039476171,-0.439088729
2064,21.0416832,21.13899242,-0.035604301,-0.450586899,0.177124331,-0.08986495
2065,21.04987503,21.22582645,0.131032006,-0.780215827,-0.200466388,-0.465827338
2066,21.05045384,21.14742454,0.692056388,-0.74028777,0.482936827,-0.095683453
2067,21.04336043,20.99872076,0.182716364,-0.55971223,0.700852006,-0.189568345
2068,21.03358944,21.05169811,0.203423115,-0.632853717,0.427181858,-0.52529976
2069,21.03386095,20.99313877,-0.23097379,-0.440407674,0.242246033,-0.127338129
2070,21.04030082,21.12963593,0.054694156,-0.568471539,-0.068916417,-0.493752367
2071,21.05184668,21.2093067,-0.087000852,-0.701318945,0.500410149,0.043285372
2072,21.04836963,21.34376592,0.052119194,-0.603597122,0.094674454,-0.373141487
2073,21.05402283,21.24023982,-0.024838218,-0.63117506,-0.038024242,-0.416666667
2074,21.047002,21.25012045,0.377279837,-0.579736211,-0.296651014,-0.173021583
2075,21.05904965,21.20613951,0.046270517,-0.588665909,0.442212896,-0.244730531
2076,21.05423327,21.10554614,-0.427440372,-0.826738609,0.256365218,-0.379496403
2077,21.06944073,21.1762691,-0.234905022,-0.594364508,0.05189384,-0.308992806
2078,21.06373413,21.25343117,-0.013913503,-0.317865707,-0.390162624,-0.723741007
2079,21.06715608,20.98431238,-0.544474792,-0.639328537,-1.567630926,-0.04940048
2080,21.06542054,21.04890609,0.027245036,-0.902562161,0.306716087,-0.400984476
2081,21.07543279,21.19615133,0.000180374,-0.81618705,-0.688792595,-0.182494005
2082,21.07495142,21.23190303,0.55429015,0.201558753,0.649706986,-0.4117506
2083,21.07878673,21.15808729,-0.507624885,-0.50059952,-0.184195367,-0.07206235
2084,21.08145453,21.09208285,0.243568942,-0.97853717,1.152888833,-0.725659472
2085,21.08134266,21.14340964,-0.021940794,-0.835131894,0.397589369,-0.040647482
2086,21.08470884,21.14159509,0.041728651,-0.637258614,-0.300938415,-0.257478228
2087,21.08972358,21.11298601,-0.063236662,-0.09616307,-0.031890744,-1.015467626
2088,21.09545867,21.312515,0.069888204,-0.564508393,-0.03584949,0.04616307
2089,21.10178569,20.87975356,0.176265696,-0.733213429,0.136488927,-0.107793765
2090,21.10327332,21.20559345,0.174316817,-0.712589928,0.163580922,-0.574340528
2091,21.107282,21.27044722,-0.171598039,-0.639025622,-0.317123455,-0.330430393
2092,21.11900613,21.39011722,-0.014948693,-0.523021583,0.001088175,-0.4441247
2093,21.12084169,21.51589841,0.074625904,-0.477338129,-0.458981738,-0.239328537
2094,21.12298885,21.02943855,-0.098816382,-0.850839329,-0.264540265,0.02529976
2095,21.12590679,21.20126266,-0.096489117,-0.442805755,-0.640350092,-0.51942446
2096,21.14042778,21.23710252,0.086485171,-0.651647103,-0.018906035,-0.121418655
2097,21.14708902,21.14188752,0.229227825,-0.641606715,0.124738039,-0.865707434
2098,21.13228464,21.04275899,0.180482429,-0.128776978,0.438663434,0.033213429
2099,21.1234953,21.02609563,-0.203996827,-0.786091127,0.520847228,-0.140647482
2100,21.13836586,21.03001563,-0.318162497,-0.618345324,-0.035510045,-0.328177458
2101,21.14526665,20.94402376,0.47198899,-0.151558753,0.631132276,-0.228177458
2102,21.15286423,21.03288582,0.157081407,-0.642054777,-0.05409143,-0.281332828
2103,21.14422551,21.54322963,0.218080199,-0.836330935,0.306568568,-0.28177458
2104,21.14809467,21.34695446,0.05566311,-0.402158273,0.164026818,-0.303956835
2105,21.15335264,21.29800112,0.150110993,-0.411870504,-0.023972356,0.12529976
2106,21.1663801,21.37027565,-0.2794058,-0.659232614,0.205703343,-1.038848921
2107,21.16799732,21.21054762,0.11984327,-0.853464597,0.575829547,0.057932601
2108,21.17007655,20.89972803,0.041173923,-0.682613909,0.385643385,-0.083932854
2109,21.17459344,21.32111889,0.026346001,0.194604317,-0.099742953,0.149040767
2110,21.18043932,21.3129853,-0.124478072,-1.051558753,-0.007288641,-0.608633094
2111,21.18343351,20.97515276,0.215021121,-0.973141487,-0.27825165,-0.604316547
2112,21.19215304,21.19647315,0.13232606,-0.034961504,0.013557235,0.138962514
2113,21.19735783,21.21147609,-0.105327191,0.042446043,-0.316161307,-0.717745803
2114,21.18770997,21.40994076,0.033033659,-1.122422062,0.538695809,-0.404316547
2115,21.19233809,21.2216361,0.145355294,-0.734052758,-0.269228336,0.198201439
2116,21.19613861,21.11180279,-0.131337629,-0.401318945,0.168066587,-0.217146283
2117,21.19369887,21.26146504,0.110941756,-0.451318945,0.159469457,-0.274220624
2118,21.19423122,21.12751673,0.007149123,-0.661365644,0.474759337,-0.453616055
2119,21.20167035,21.30019435,-0.211307613,-0.221342926,-0.64292404,-0.320143885
2120,21.19859373,21.28909305,-0.017534187,-0.284532374,-0.155421435,-0.279256595
2121,21.1892473,21.21293759,0.032269543,-1.386330935,-0.016895186,-0.566666667
2122,21.20246215,21.10985909,-0.176292154,-0.098681055,-0.018323793,-0.270983213
2123,21.21249217,21.21269843,0.139532992,-0.453111195,-0.346996219,-0.368547267
2124,21.22139253,21.32835908,0.163610168,-0.086211031,-0.212209537,-0.340647482
2125,21.20210147,21.20492642,-0.321483499,-0.480335731,0.548681998,-0.052757794
2126,21.22023618,21.10270285,0.088638738,-0.941007194,-0.210536208,-0.682134293
2127,21.23188915,21.24131905,0.038708767,-0.646522782,0.323330027,0.19028777
2128,21.21758338,21.3368324,0.143740305,-0.516344819,-0.428994655,-0.646219866
2129,21.20934767,21.31863916,0.679475161,0.023621103,-0.017589558,-1.050239808
2130,21.22501919,21.21738615,-0.177351661,-0.613788969,-0.169396862,0.081894484
2131,21.23414813,21.16217631,-0.042827688,-0.506594724,-0.290435135,0.173501199
2132,21.23256961,21.31824989,0.411610746,-0.841966427,-0.223348986,-0.860071942
2133,21.23706982,21.38885469,0.381617488,-0.500239808,0.081911443,-0.451678657
2134,21.2446954,21.13813422,-0.106994787,-0.334721696,0.282514004,-0.150952922
2135,21.22710722,21.14277145,-0.043611367,-0.405035971,0.361092258,-0.299280576
2136,21.22437761,21.1155093,0.119875768,-0.609832134,0.175089815,-0.262589928
2137,21.25134306,21.24442425,0.020910165,-0.713908873,-0.213118116,-0.187889688
2138,21.23467634,21.24228055,-0.368642986,-0.69676259,0.013005218,-0.083693046
2139,21.23217968,21.29037402,-0.024173173,-0.226176953,0.004686763,-0.248516976
2140,21.21020661,21.27291169,0.304597612,-0.454316547,-0.162486924,-0.758752998
2141,21.22411414,21.33115598,0.016870027,-0.521582734,0.007989989,-0.217985612
2142,21.21256739,21.13023378,0.162243168,-0.352038369,-0.531377909,-0.502517986
2143,21.21715527,21.16749153,0.023547029,-0.580695444,-0.05746679,0.105155875
2144,21.22494906,20.91768081,0.152837966,-0.618578821,-0.10960329,-0.444528588
2145,21.21165206,21.16877872,0.075444618,-0.561870504,-0.117830339,-0.450839329
2146,21.19716347,21.0354493,-0.199501877,-0.580695444,-0.002624661,-0.463189448
2147,21.21792118,21.26890139,-0.408862486,-0.259952038,-0.049504873,-0.214148681
2148,21.21915139,21.23354461,-0.547005377,-0.423141487,-0.337879263,-0.153597122
2149,21.21835254,21.34955508,0.033519207,-0.676498801,1.647914575,-0.135731415
2150,21.21768973,21.54723028,-0.074437312,-0.731541083,-0.236289234,-0.481509529
2151,21.21221211,21.25394679,0.006944227,-0.495803357,-0.10206157,-0.554076739
2152,21.2182014,21.21396361,-0.07369299,-0.564748201,0.091714376,-0.118705036
2153,21.22237953,21.07414221,0.190154323,-0.419544365,-0.004851992,-0.022541966
2154,21.22765978,21.07701702,-0.116543917,-0.38117506,0.212813889,-0.413309353
2155,21.22127749,21.36022913,0.105932097,-0.627918718,0.325549408,-0.456518995
2156,21.22046512,21.25089438,0.117485667,-0.575179856,0.166056747,-0.317146283
2157,21.22105585,21.18899329,0.052423392,-0.505155875,0.107649177,-0.316067146
2158,21.22281656,21.08352752,-0.023958848,-0.49352518,-0.204310778,-0.139928058
2159,21.22143052,21.83397667,-0.089950141,-0.346882494,-0.226492551,-0.411630695
2160,21.22008862,21.00185931,-0.147684996,-0.470402625,0.06172969,-0.267449199
2161,21.22657871,21.14747152,0.364398048,-0.670743405,-0.074006347,-0.304916067
2162,21.22778916,21.29278046,0.021279644,-0.6558753,0.158526073,-0.161031175
2163,21.22178198,20.84209326,-0.073860333,-0.370623501,0.134309433,-0.410671463
2164,21.22294698,22.01390402,0.104183549,-0.385131894,-0.355654484,-0.151438849
2165,21.22558138,20.92636123,-0.085731562,-0.486091127,-0.219737815,-0.330335731
2166,21.23454543,21.5854802,-0.047613511,-0.416635113,0.106886438,-0.380032816
2167,21.23750198,21.16845177,0.050922447,-0.437529976,0.123383831,-0.223501199
2168,21.24491546,21.29465107,0.181635701,-0.514388489,-0.279942228,-0.498800959
2169,21.24369317,21.08262935,-0.079181575,-0.460671463,-0.119666467,-0.159592326
2170,21.24884797,21.13548068,0.080635717,-0.46235012,-0.096269136,-0.390407674
2171,21.2493184,21.25654088,0.08000457,-0.430392528,-0.155382171,-0.225167235
2172,21.25742241,21.13924976,-0.009520648,-0.456235012,0.201873515,-0.389328537
2173,21.25987306,21.10351322,-0.156089859,-0.365107914,0.077458037,-0.267985612
2174,21.25879802,21.14018256,-0.063463122,-0.534772182,-0.603570809,-0.544244604
2175,21.25472755,21.08344174,0.038636231,-0.524220624,-0.137487109,-0.495683453
2176,21.25249094,21.135502,0.183058833,-0.511296226,-0.212517663,-0.367916193
2177,21.25668324,21.2612736,-0.156741189,-0.573501199,0.00372674,-0.155995204
2178,21.25617504,20.86222087,-0.114897925,0.071942446,-0.138407982,0.149280576
2179,21.25360773,21.19494839,-0.030872885,-0.59352518,0.042247179,-0.979256595
2180,21.25355577,21.36472271,0.013403288,-0.559472422,0.103632552,-0.452517986
2181,21.25059211,21.04579003,0.051979955,-0.372182254,0.248398948,-0.191846523
2182,21.24904155,20.86519442,0.030620233,-0.33926543,0.061638833,-0.259750095
2183,21.24902487,20.88771006,0.062570666,-0.378417266,-0.184341297,-0.343045564
2184,21.24714064,21.16593448,-0.078262258,-0.493165468,0.135694558,-0.334052758
2185,21.24447661,21.55563939,0.14260643,-0.188489209,0.097648811,-0.621223022
2186,21.24177448,21.10928632,0.019443431,-0.46942446,0.063913999,-0.507673861
2187,21.23885131,20.90187137,-0.137486703,-0.678404645,-0.079503989,-0.344818882
2188,21.23213116,20.89453196,0.04920947,-0.419184652,-0.016058004,-0.307793765
2189,21.226232,20.88129586,-0.128815162,-0.305515588,-0.153308846,-0.164868106
2190,21.2229911,20.84627054,-0.011962163,-0.38117506,0.019883447,-0.391007194
2191,21.22324725,20.77491272,0.055657049,-0.234652278,0.209894446,-0.497961631
2192,21.22615689,21.07530641,0.03501879,-0.507131137,0.143592435,-0.476839581
2193,21.21759663,20.80716557,0.195144483,-0.492925659,0.057659034,-0.336930456
2194,21.2088949,20.79325363,0.372663665,-0.173381295,-0.054771115,-0.199640288
2195,21.20704775,20.95007998,0.46573823,-0.501678657,0.387944075,-0.507434053
2196,21.20746702,21.1757223,-0.553341174,-0.684652278,-0.017429022,-0.274820144
2197,21.19994505,21.35920657,-0.170964598,-0.269544365,-1.003633243,-0.195083933
2198,21.19143102,21.07561638,-0.382507785,-0.370061845,-0.546980313,-0.419033194
2199,21.1846169,21.33316969,-0.146480513,-0.535971223,-0.361087042,-0.436091127
2200,21.17599393,21.15591439,-0.111265824,-0.276978417,-0.104659467,-0.208033573
2201,21.16412209,21.09137555,-0.138217056,-0.390527578,0.149048766,-0.297721823
2202,21.15743219,21.13042635,0.021327973,-0.541966427,0.151403611,-0.368465228
2203,21.1584723,21.29263718,-0.143304581,-0.490344566,-0.012549043,-0.371955068
2204,21.15221549,21.04851398,-0.089674593,-0.398800959,0.132707476,-0.301918465
2205,21.14871025,21.219162,-0.032461187,-0.475059952,-0.14631923,-0.204076739
2206,21.1418873,20.88987988,-0.144237128,-0.497482014,-0.069958812,-0.441007194
2207,21.13295414,21.06820041,-0.04210841,-0.497482014,-0.028692341,-0.289328537
2208,21.13803147,21.07439726,0.016906048,-0.385964912,-0.023941565,-0.216332197
2209,21.12956012,21.1628355,-0.007047001,-0.340527578,0.091863554,-0.445923261
2210,21.12375885,21.03246729,-0.010873434,-0.480695444,0.058867406,-0.365347722
2211,21.12354683,20.98965443,0.1378862,-0.505635492,-0.068378422,-0.319304556
2212,21.12591348,20.94912432,-0.278502987,-0.64736211,0.158768495,-0.229016787
2213,21.11821022,21.03319223,-0.071522147,-0.522661871,0.150468867,-0.442805755
2214,21.11144653,21.13071831,0.047667801,-0.05894232,0.168673729,-0.629180866
2215,21.11161731,20.9352661,0.120447818,-0.548081535,-0.087191838,-0.602158273
2216,21.10025219,20.94101483,-0.120623313,-0.530815348,-0.033243286,-0.09676259
2217,21.0927455,21.05791009,0.038757098,-0.429616307,-0.186900706,-1.023621103
2218,21.09028899,21.08186829,-0.129629909,-0.311270983,0.048125888,0.152517986
2219,21.08529322,21.08148264,-0.09518036,-0.612899154,-0.035141672,-0.57061719
2220,21.07909777,20.99525761,-0.025113483,-0.242086331,-0.049315884,-0.757074341
2221,21.0743541,20.84636472,-0.029642498,-0.44352518,-0.000347996,-0.241726619
2222,21.07278666,21.19003151,-0.184632907,-0.619544365,-0.123665739,-0.22206235
2223,21.07183917,20.51217615,0.102511757,-0.189448441,-0.064281086,-0.566306954
2224,21.06767605,20.89978852,-0.016344415,-0.468383188,0.087072524,-0.510791367
2225,21.05980403,20.88943526,0.075026915,-0.548681055,0.227932302,-0.392805755
2226,21.05632353,21.09910406,-0.014071731,-0.621342926,0.253514666,-0.659352518
2227,21.05444194,21.16633059,0.075882286,-0.644484412,-0.030134829,-0.575779376
2228,21.05628283,20.84585146,-0.209374292,-0.078896882,-0.100846487,0.117386091
2229,21.05868994,21.04194222,0.038995681,-0.364028777,-0.120072698,-1.002757794
2230,21.04689128,21.21816084,-0.106163984,-0.678404645,0.004790149,-0.430013884
2231,21.05115287,21.06549678,0.152347313,-0.276618705,-0.103736032,-0.232134293
2232,21.04925478,21.08156231,-0.066165228,-0.435251799,-0.018399413,-0.355395683
2233,21.04318019,20.97068917,0.013145674,-0.530935252,0.340992783,-0.702877698
2234,21.03913205,20.69876423,-0.226597191,-0.493764988,0.368720788,-0.203117506
2235,21.03863471,21.38321168,-0.49365653,-0.200050486,-0.49100591,-0.426101224
2236,21.03027398,20.94073669,0.056905556,-0.50059952,0.489703432,-0.409352518
2237,21.02536973,21.21973842,0.104084085,-0.552158273,-0.61741652,-0.647242206
2238,21.02639925,20.85447742,-0.005010331,-0.578297362,0.253733962,-0.408992806
2239,21.02134057,21.12622936,0.120040545,-0.406594724,-0.215592935,-0.283213429
2240,21.0197696,20.82638212,-0.1493449,-0.417897261,0.065981622,-0.390003786
2241,21.01919987,20.87867469,-0.23941763,-0.391726619,-0.201370584,-0.451678657
2242,21.03038853,21.33688292,-0.021798655,-0.327218225,-0.377771754,-0.495923261
2243,21.03009385,20.96994669,-0.073046429,-0.52470024,-0.223583481,-0.420743405
2244,21.02166724,20.98578153,-0.115351761,-0.458872902,-0.272106177,-0.321582734
2245,21.02219508,20.78941147,0.2046882,0.137290168,-0.086334814,-0.599640288
2246,21.02817868,20.93464427,-0.571627687,-0.235138205,0.026589935,-0.38722706
2247,21.02614626,20.79428816,0.641086182,-0.391366906,-0.910085409,-0.463669065
2248,21.03003808,21.04183503,0.018545486,-0.040527578,1.787640544,-0.357194245
2249,21.02406575,20.77873898,0.683478931,0.252278177,0.076293757,-0.276978417
2250,21.02748253,20.89208409,0.08436678,-0.031414868,0.129666341,-0.214388489
2251,21.02211093,20.89576912,0.081643906,0.238546005,0.118767892,-0.454625773
2252,21.01867908,20.55854195,-0.105333457,0.48117506,-0.079351528,-0.215107914
2253,21.02196415,20.63195776,-0.013797755,0.555995204,-0.097486517,-0.321582734
2254,21.02399587,20.58095661,-0.058572312,0.443884892,-0.186398143,-0.351199041
2255,21.0208535,20.45143714,-0.105716885,0.321103118,-0.340110134,-0.271223022
2256,21.01980383,20.37693297,-0.115323779,0.659851067,-0.402518628,-0.393159157
2257,21.01353766,20.58656216,-0.093203362,0.491846523,-0.19124009,-0.258393285
2258,21.00548044,20.13577256,0.000563878,0.477817746,-0.212794002,-0.242086331
2259,21.00304251,20.10001289,-0.065870209,0.60059952,-0.096006629,-0.267865707
2260,20.98870838,19.95443286,-0.125746951,0.592206235,-0.361316464,-0.17793765
2261,20.95737458,19.9639277,-0.006062752,0.789448441,-0.14521145,-0.328776978
2262,20.92725227,19.69623291,-0.060105014,0.733434305,-0.355473647,-0.348605326
2263,20.89923237,19.76072433,-0.241432783,0.399760192,-0.00339427,-0.498800959
2264,20.85441423,19.75561882,-0.424499251,0.60911271,-0.109788816,-0.250479616
2265,20.79419971,19.54852568,-0.210760965,0.750959233,-0.235659781,-0.344604317
2266,20.73238093,18.7011327,-0.429489385,0.629736211,0.044392368,-0.276978417
2267,20.66328754,19.32971387,-0.706578284,0.686861037,-0.031357628,-0.323741007
2268,20.58216777,19.28051171,-0.562274441,0.357673861,-0.178851383,-0.308752998
2269,20.49747424,19.16077375,-0.539306159,0.237769784,-0.359875599,-0.251438849
2270,20.41068042,19.01645797,-0.918098063,0.570623501,-0.09393865,-0.245083933
2271,20.32208234,18.80706381,-0.867915576,0.54088729,-0.098492405,-0.331534772
2272,20.22320594,18.58520351,-0.925102305,0.334343052,-0.119999965,-0.345702385
2273,20.12341591,19.16726015,-0.802046203,0.347841727,-0.080034661,-0.339328537
2274,20.03132566,18.56061164,-0.891067447,0.183453237,0.075951098,-0.271702638
2275,19.92632147,18.51012257,-1.080568797,0.480815348,-0.234093468,-0.320383693
2276,19.82619615,18.70251221,-0.874197549,0.467625899,-0.223624349,-0.141007194
2277,19.71460117,18.60775234,-1.060351845,0.25059952,-0.257391528,-0.297122302
2278,19.60433582,18.56294695,-1.047983853,0.462072447,-0.107661841,-0.207370945
2279,19.50201784,18.48532055,-1.06054894,0.583333333,-0.08663248,0.162829736
2280,19.39805282,17.98241125,-1.193732302,0.648201439,0.068817884,-0.699280576
