cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system,longAccel,latAccel
113700,2023-12-04T02:45:29.065Z,31.15287621,121.4816238,35.57735079,3.548328346,3.547107731,8738,9929.066268,99.99,0,MSLV,-0.307074341,0.909472422
113800,2023-12-04T02:45:29.165Z,31.15286866,121.4816266,35.57988768,3.456144052,3.454955148,8738,9929.165841,99.99,0,MSLV,-0.307793765,0.906235012
113900,2023-12-04T02:45:29.264Z,31.15286112,121.4816293,35.58242457,3.363959758,3.362802565,8738,9929.265414,99.99,0,MSLV,-0.338369305,0.905635492
114000,2023-12-04T02:45:29.364Z,31.15285357,121.481632,35.58496146,3.271775464,3.270649982,8738,9929.364987,99.99,0,MSLV,-0.343165468,0.907673861
114100,2023-12-04T02:45:29.463Z,31.15284603,121.4816347,35.58749835,3.17959117,3.178497399,8738,9929.46456,99.99,0,MSLV,-0.3058753,0.905755396
114200,2023-12-04T02:45:29.563Z,31.15283849,121.4816374,35.59003524,3.087406876,3.086344816,8738,9929.564133,99.99,0,MSLV,-0.294964029,0.917386091
114300,2023-12-04T02:45:29.662Z,31.15283094,121.4816401,35.59257213,2.995222582,2.994192233,8738,9929.663706,99.99,0,MSLV,-0.312129244,0.904960242
114400,2023-12-04T02:45:29.762Z,31.1528234,121.4816429,35.59510903,2.903038288,2.902039651,8738,9929.763279,99.99,0,MSLV,-0.347122302,0.913309353
114500,2023-12-04T02:45:29.862Z,31.15281585,121.4816456,35.59764592,2.810853994,2.809887068,8738,9929.862852,99.99,0,MSLV,-0.323621103,0.915347722
114600,2023-12-04T02:45:29.961Z,31.15280831,121.4816483,35.60018281,2.7186697,2.717734485,8738,9929.962425,99.99,0,MSLV,-0.304196643,0.914148681
114700,2023-12-04T02:45:30.061Z,31.15280076,121.481651,35.6027197,2.626485406,2.625581902,8738,9930.061998,99.99,0,MSLV,-0.303117506,0.885491607
114800,2023-12-04T02:45:30.160Z,31.15279322,121.4816537,35.60525659,2.534301112,2.533429319,8738,9930.161571,99.99,0,MSLV,-0.333093525,0.915827338
114900,2023-12-04T02:45:30.260Z,31.15278567,121.4816564,35.60779348,2.442116818,2.441276736,8738,9930.261144,99.99,0,MSLV,-0.338129496,0.927458034
115000,2023-12-04T02:45:30.359Z,31.15277813,121.4816592,35.61033037,2.349932524,2.349124153,8738,9930.360717,99.99,0,MSLV,-0.325003155,0.898649501
115100,2023-12-04T02:45:30.459Z,31.15277058,121.4816619,35.61286727,2.25774823,2.256971571,8738,9930.46029,99.99,0,MSLV,-0.296402878,0.884652278
115200,2023-12-04T02:45:30.559Z,31.15276304,121.4816646,35.61540416,2.165563936,2.164818988,8738,9930.559863,99.99,0,MSLV,-0.315467626,0.918705036
115300,2023-12-04T02:45:30.658Z,31.15275549,121.4816673,35.61794105,2.073379642,2.072666405,8738,9930.659436,99.99,0,MSLV,-0.343045564,0.921342926
115400,2023-12-04T02:45:30.758Z,31.15274795,121.48167,35.62047794,1.981195348,1.980513822,8738,9930.759009,99.99,0,MSLV,-0.329016787,0.908393285
115500,2023-12-04T02:45:30.857Z,31.1527404,121.4816727,35.62301483,1.889011054,1.888361239,8738,9930.858582,99.99,0,MSLV,-0.306954436,0.891846523
115600,2023-12-04T02:45:30.957Z,31.15273286,121.4816755,35.62555172,1.79682676,1.796208656,8738,9930.958155,99.99,0,MSLV,-0.305995204,0.906714628
115700,2023-12-04T02:45:31.056Z,31.15272531,121.4816782,35.62808861,1.704642466,1.704056073,8738,9931.057728,99.99,0,MSLV,-0.333453237,0.928057554
115800,2023-12-04T02:45:31.156Z,31.15271777,121.4816809,35.63062551,1.612458172,1.611903491,8738,9931.157301,99.99,0,MSLV,-0.334721696,0.901300013
115900,2023-12-04T02:45:31.255Z,31.15271023,121.4816836,35.6331624,1.520273878,1.519750908,8738,9931.256874,99.99,0,MSLV,-0.320863309,0.897961631
116000,2023-12-04T02:45:31.355Z,31.15270268,121.4816863,35.63569929,1.428089584,1.427598325,8738,9931.356447,99.99,0,MSLV,-0.307314149,0.914628297
116100,2023-12-04T02:45:31.455Z,31.15269514,121.481689,35.63823618,1.33590529,1.335445742,8738,9931.45602,99.99,0,MSLV,-0.328297362,0.926019185
116200,2023-12-04T02:45:31.554Z,31.15268759,121.4816918,35.64077307,1.243720996,1.243293159,8738,9931.555593,99.99,0,MSLV,-0.332134293,0.904076739
116300,2023-12-04T02:45:31.654Z,31.15268005,121.4816945,35.64330996,1.151536702,1.151140576,8738,9931.655166,99.99,0,MSLV,-0.308513189,0.89940048
116400,2023-12-04T02:45:31.753Z,31.1526725,121.4816972,35.64584685,1.059352408,1.058987993,8738,9931.754739,99.99,0,MSLV,-0.310791367,0.921702638
116500,2023-12-04T02:45:31.853Z,31.15266496,121.4816999,35.64838375,0.967168114,0.966835411,8738,9931.854312,99.99,0,MSLV,-0.322661871,0.911390887
116600,2023-12-04T02:45:31.952Z,31.15265741,121.4817026,35.65092064,0.87498382,0.874682828,8738,9931.953885,99.99,0,MSLV,-0.329925533,0.898775716
116700,2023-12-04T02:45:32.052Z,31.15264987,121.4817053,35.65345753,0.782799526,0.782530245,8738,9932.053458,99.99,0,MSLV,-0.31942446,0.916067146
116800,2023-12-04T02:45:32.152Z,31.15264232,121.481708,35.65599442,0.690615232,0.690377662,8738,9932.153031,99.99,0,MSLV,-0.321103118,0.913908873
116900,2023-12-04T02:45:32.251Z,31.15263478,121.4817108,35.65853131,0.598430938,0.598225079,8738,9932.252604,99.99,0,MSLV,-0.322182254,0.902997602
117000,2023-12-04T02:45:32.351Z,31.15262723,121.4817135,35.6610682,0.506246644,0.506072496,8738,9932.352177,99.99,0,MSLV,-0.329496403,0.89616307
117100,2023-12-04T02:45:32.450Z,31.15261969,121.4817162,35.6636051,0.41406235,0.413919913,8738,9932.45175,99.99,0,MSLV,-0.315947242,0.912470024
117200,2023-12-04T02:45:32.550Z,31.15261214,121.4817189,35.66614199,0.321878056,0.321767331,8738,9932.551323,99.99,0,MSLV,-0.307194245,0.912230216
117300,2023-12-04T02:45:32.649Z,31.1526046,121.4817216,35.66867888,0.229693762,0.229614748,8738,9932.650896,99.99,0,MSLV,-0.323362363,0.902435946
117400,2023-12-04T02:45:32.749Z,31.15259705,121.4817243,35.67121577,0.137509468,0.137462165,8738,9932.750469,99.99,0,MSLV,-0.328057554,0.903597122
117500,2023-12-04T02:45:32.853Z,31.1525858,121.4817284,35.675,0,0,8738,9932.854484,99.99,0,MSLV,-0.319544365,0.924940048
117600,2023-12-04T02:45:32.946Z,31.1525858,121.4817284,35.675,0,0,8738,9932.946112,99.99,0,MSLV,-0.308872902,0.912110312
117700,2023-12-04T02:45:33.034Z,31.1525858,121.4817284,35.675,0,0,8738,9933.03421,99.99,0,MSLV,-0.319784173,0.90647482
117800,2023-12-04T02:45:33.123Z,31.1525858,121.4817284,35.675,0,0,8738,9933.123853,99.99,0,MSLV,-0.327098321,0.899880096
117900,2023-12-04T02:45:33.214Z,31.1525858,121.4817284,35.675,0,0,8738,9933.213496,99.99,0,MSLV,-0.327218225,0.920503597
118000,2023-12-04T02:45:33.303Z,31.1525858,121.4817284,35.675,0,0,8738,9933.303139,99.99,0,MSLV,-0.31498801,0.909832134
118100,2023-12-04T02:45:33.391Z,31.1525858,121.4817284,35.675,0,0,8738,9933.392782,99.99,0,MSLV,-0.318692414,0.895494131
118200,2023-12-04T02:45:33.481Z,31.1525858,121.4817284,35.675,0,0,8738,9933.482424,99.99,0,MSLV,-0.320863309,0.907553957
118300,2023-12-04T02:45:33.566Z,31.15259964,121.4817185,36.47557094,-0.189346653,-0.186285321,8738,9933.566433,103.0721753,-0.065134728,MSLV,-0.323021583,0.91294964
118400,2023-12-04T02:45:33.674Z,31.15255358,121.4817514,33.81094874,0.440875195,0.433747182,8738,9933.67483,92.81345572,0.151659854,MSLV,-0.320383693,0.909232614
118500,2023-12-04T02:45:33.783Z,31.15250752,121.4817843,31.14632654,1.071097043,1.053779684,8738,9933.783227,82.55473613,0.368454435,MSLV,-0.321822542,0.898920863
118600,2023-12-04T02:45:33.891Z,31.15246146,121.4818172,28.48170434,1.701318891,1.673812187,8738,9933.891625,72.29601654,0.585249016,MSLV,-0.311630695,0.910191847
118700,2023-12-04T02:45:34.000Z,31.15241541,121.4818501,25.81708214,2.331540739,2.293844689,8738,9934.000022,62.03729696,0.802043598,MSLV,-0.32529976,0.922302158
118800,2023-12-04T02:45:34.108Z,31.15236935,121.481883,23.15245994,2.961762586,2.913877192,8738,9934.108419,51.77857737,1.018838179,MSLV,-0.319197274,0.908241828
118900,2023-12-04T02:45:34.216Z,31.15232329,121.4819159,20.48783774,3.591984434,3.533909695,8738,9934.216816,41.51985778,1.23563276,MSLV,-0.314628297,0.8941247
119000,2023-12-04T02:45:34.325Z,31.15227723,121.4819488,17.82321554,4.222206282,4.153942197,8738,9934.325214,31.26113819,1.452427342,MSLV,-0.322302158,0.911031175
119100,2023-12-04T02:45:34.433Z,31.15223117,121.4819817,15.15859335,4.85242813,4.7739747,8738,9934.433611,21.00241861,1.669221923,MSLV,-0.332134293,0.908513189
119200,2023-12-04T02:45:34.546Z,31.15216353,121.4820354,10.38578759,5.8134738,5.672642026,8738,9934.54638,5.35,2,MSLV,-0.316426859,0.893285372
119300,2023-12-04T02:45:34.646Z,31.15215811,121.4820291,11.64525653,5.825507544,5.81,8738,9934.646462,5.35,2,MSLV,-0.309232614,0.904316547
119400,2023-12-04T02:45:34.747Z,31.15215459,121.4820228,13.30404324,5.817555853,5.820491094,8738,9934.746545,5.35,2,MSLV,-0.320383693,0.922422062
119500,2023-12-04T02:45:34.844Z,31.1521484,121.4820115,14.71987507,5.745191481,5.810949289,8738,9934.846103,5.35,2,MSLV,-0.340647482,0.901318945
119600,2023-12-04T02:45:34.948Z,31.15214524,121.4820087,15.59569667,5.747240511,5.744776621,8738,9934.948289,5.35,2,MSLV,-0.309100088,0.907736968
119700,2023-12-04T02:45:35.046Z,31.15213941,121.4819998,16.32819894,5.804748708,5.739095606,8738,9935.046739,5.35,2,MSLV,-0.304196643,0.917985612
119800,2023-12-04T02:45:35.146Z,31.15213282,121.4819894,17.29239372,5.79688899,5.805228818,8738,9935.146712,5.35,2,MSLV,-0.332613909,0.911031175
119900,2023-12-04T02:45:35.247Z,31.15212527,121.481977,18.20930179,5.771523154,5.800463074,8738,9935.246685,5.35,2,MSLV,-0.344004796,0.901079137
120000,2023-12-04T02:45:35.345Z,31.15211829,121.4819667,19.0561839,5.763195467,5.77,8738,9935.346657,5.35,2,MSLV,-0.307314149,0.906954436
120100,2023-12-04T02:45:35.445Z,31.15211088,121.4819564,19.30058718,5.785618488,5.764763024,8738,9935.44663,5.35,2,MSLV,-0.295683453,0.919304556
120200,2023-12-04T02:45:35.546Z,31.15209972,121.4819393,19.39433677,5.769616488,5.78,8738,9935.546603,5.35,2,MSLV,-0.328057554,0.910191847
120300,2023-12-04T02:45:35.646Z,31.15209282,121.4819287,21.11152525,5.812348449,5.774757586,8738,9935.646576,5.35,2,MSLV,-0.338729017,0.905395683
120400,2023-12-04T02:45:35.747Z,31.15208613,121.4819203,22.12281039,5.927893293,5.8057354,8738,9935.746549,5.35,2,MSLV,-0.323867222,0.90281459
120500,2023-12-04T02:45:35.844Z,31.15207951,121.4819104,23.19292725,5.590762081,5.927931283,8738,9935.845997,5.35,2,MSLV,-0.301558753,0.915947242
120600,2023-12-04T02:45:35.947Z,31.15207076,121.4818976,23.99527304,5.299666378,5.597769977,8738,9935.947936,5.35,2,MSLV,-0.316306954,0.911390887
120700,2023-12-04T02:45:36.046Z,31.15206193,121.4818859,24.27103968,4.981764647,5.2921245,8738,9936.046543,5.35,2,MSLV,-0.337170264,0.902877698
120800,2023-12-04T02:45:36.146Z,31.15205509,121.4818771,25.36844858,4.71125101,4.986040985,8738,9936.146677,5.35,2,MSLV,-0.321342926,0.918944844
120900,2023-12-04T02:45:36.247Z,31.15204672,121.4818651,26.30305543,4.479730805,4.704818413,8738,9936.24681,5.35,2,MSLV,-0.288848921,0.918105516
121000,2023-12-04T02:45:36.345Z,31.15203814,121.4818528,27.00027091,4.265004653,4.484525223,8738,9936.346943,5.35,2,MSLV,-0.332254197,0.895803357
121100,2023-12-04T02:45:36.445Z,31.15203173,121.4818444,27.78564926,4.036885775,4.264232032,8738,9936.447076,5.35,2,MSLV,-0.338634356,0.907105894
121200,2023-12-04T02:45:36.547Z,31.15202462,121.481834,28.71159918,3.829437535,4.033580766,8738,9936.54721,5.35,2,MSLV,-0.323381295,0.923261391
121300,2023-12-04T02:45:36.647Z,31.15201719,121.4818244,29.20231448,3.611353103,3.828148518,8738,9936.647343,5.35,2,MSLV,-0.288609113,0.906714628
121400,2023-12-04T02:45:36.747Z,31.15201179,121.481817,29.8843969,3.484621016,3.612133385,8738,9936.747476,5.35,2,MSLV,-0.33057554,0.88501199
121500,2023-12-04T02:45:36.845Z,31.15200594,121.4818096,30.59196246,3.308280548,3.49250304,8738,9936.847096,5.35,2,MSLV,-0.327697842,0.926019185
121600,2023-12-04T02:45:36.949Z,31.15199963,121.481801,31.17790877,3.145087134,3.302011696,8738,9936.949255,5.35,2,MSLV,-0.344604317,0.93057554
121700,2023-12-04T02:45:37.049Z,31.15199275,121.4817919,31.68489923,2.951928923,3.143456923,8738,9937.049908,5.35,2,MSLV,-0.305035971,0.88705036
121800,2023-12-04T02:45:37.146Z,31.15198761,121.4817848,32.43425077,2.851702,2.948232308,8738,9937.146062,5.355293846,2,MSLV,-0.308153477,0.89940048
121900,2023-12-04T02:45:37.242Z,31.15198124,121.4817757,32.92327169,2.712498462,2.865176923,8738,9937.242215,5.34,2,MSLV,-0.321847785,0.913037991
122000,2023-12-04T02:45:37.337Z,31.15197772,121.4817728,33.63016046,2.578489385,2.714883077,8738,9937.338369,5.34,2,MSLV,-0.338489209,0.911510791
122100,2023-12-04T02:45:37.432Z,31.15197436,121.4817695,34.16175646,2.424858923,2.580267692,8738,9937.434523,5.34,2,MSLV,-0.307194245,0.922302158
122200,2023-12-04T02:45:37.530Z,31.15197099,121.4817664,34.75527892,2.320304462,2.425155385,8738,9937.530677,5.34,2,MSLV,-0.297841727,0.894244604
122300,2023-12-04T02:45:37.626Z,31.15196784,121.4817623,35.32449892,2.218150154,2.326603077,8738,9937.626831,5.34,2,MSLV,-0.333453237,0.893045564
122400,2023-12-04T02:45:37.723Z,31.15196388,121.4817591,35.98135446,2.068377077,2.226421538,8738,9937.722985,5.34,2,MSLV,-0.336211031,0.917146283
122500,2023-12-04T02:45:37.816Z,31.15196197,121.481758,36.53753246,1.966438,2.067847692,8738,9937.81834,5.34,2,MSLV,-0.315227818,0.94352518
122600,2023-12-04T02:45:37.911Z,31.15195074,121.4817434,37.64065716,1.645951552,1.768179731,8738,9937.911967,4.80833308,1.972481008,MSLV,-0.286930456,0.871702638
122700,2023-12-04T02:45:38.013Z,31.15195311,121.4817467,37.46645072,1.772362653,1.885139239,8738,9938.013089,5.419051376,2.004091686,MSLV,-0.337498422,0.874542471
122800,2023-12-04T02:45:38.114Z,31.15195547,121.4817501,37.29224427,1.898773754,2.002098747,8738,9938.114212,6.029769672,2.035702364,MSLV,-0.336690647,0.944964029
122900,2023-12-04T02:45:38.215Z,31.15195784,121.4817534,37.11803783,2.025184854,2.119058255,8738,9938.215334,6.640487968,2.067313042,MSLV,-0.327697842,0.937170264
123000,2023-12-04T02:45:38.316Z,31.1519602,121.4817568,36.94383138,2.151595955,2.236017763,8738,9938.316457,7.251206263,2.09892372,MSLV,-0.290407674,0.877098321
123100,2023-12-04T02:45:38.417Z,31.15196256,121.4817601,36.76962494,2.278007056,2.352977271,8738,9938.41758,7.861924559,2.130534397,MSLV,-0.318585132,0.895803357
123200,2023-12-04T02:45:38.518Z,31.15196493,121.4817635,36.59541849,2.404418156,2.469936779,8738,9938.518702,8.472642855,2.162145075,MSLV,-0.327817746,0.933453237
123300,2023-12-04T02:45:38.619Z,31.15196729,121.4817669,36.42121204,2.530829257,2.586896287,8738,9938.619825,9.083361151,2.193755753,MSLV,-0.327577938,0.93381295
123400,2023-12-04T02:45:38.720Z,31.15196966,121.4817702,36.2470056,2.657240357,2.703855795,8738,9938.720947,9.694079446,2.225366431,MSLV,-0.306954436,0.883756153
123500,2023-12-04T02:45:38.822Z,31.15197202,121.4817736,36.07279915,2.783651458,2.820815303,8738,9938.82207,10.30479774,2.256977109,MSLV,-0.312829736,0.891846523
123600,2023-12-04T02:45:38.923Z,31.15197439,121.4817769,35.89859271,2.910062559,2.937774811,8738,9938.923192,10.91551604,2.288587787,MSLV,-0.332853717,0.925419664
123700,2023-12-04T02:45:39.024Z,31.15197675,121.4817803,35.72438626,3.036473659,3.054734319,8738,9939.024315,11.52623433,2.320198464,MSLV,-0.333932854,0.922901679
123800,2023-12-04T02:45:39.125Z,31.15197912,121.4817836,35.55017982,3.16288476,3.171693827,8738,9939.125437,12.13695263,2.351809142,MSLV,-0.316906475,0.890047962
123900,2023-12-04T02:45:39.226Z,31.15198148,121.481787,35.37597337,3.289295861,3.288653335,8738,9939.22656,12.74767093,2.38341982,MSLV,-0.293645084,0.900239808
124000,2023-12-04T02:45:39.327Z,31.15198384,121.4817903,35.20176693,3.415706961,3.405612843,8738,9939.327683,13.35838922,2.415030498,MSLV,-0.32793765,0.925539568
124100,2023-12-04T02:45:39.428Z,31.15198621,121.4817937,35.02756048,3.542118062,3.522572351,8738,9939.428805,13.96910752,2.446641176,MSLV,-0.332374101,0.906954436
124200,2023-12-04T02:45:39.529Z,31.15198857,121.481797,34.85335403,3.668529163,3.639531859,8738,9939.529928,14.57982581,2.478251854,MSLV,-0.315410829,0.904329168
124300,2023-12-04T02:45:39.631Z,31.15199094,121.4818004,34.67914759,3.794940263,3.756491366,8738,9939.63105,15.19054411,2.509862531,MSLV,-0.307673861,0.921942446
124400,2023-12-04T02:45:39.732Z,31.1519933,121.4818038,34.50494114,3.921351364,3.873450874,8738,9939.732173,15.8012624,2.541473209,MSLV,-0.331414868,0.884172662
124500,2023-12-04T02:45:39.833Z,31.15199567,121.4818071,34.3307347,4.047762465,3.990410382,8738,9939.833295,16.4119807,2.573083887,MSLV,-0.33057554,0.908393285
124600,2023-12-04T02:45:39.934Z,31.15199803,121.4818105,34.15652825,4.174173565,4.10736989,8738,9939.934418,17.022699,2.604694565,MSLV,-0.306354916,0.94736211
124700,2023-12-04T02:45:40.035Z,31.1520004,121.4818138,33.98232181,4.300584666,4.224329398,8738,9940.03554,17.63341729,2.636305243,MSLV,-0.32146283,0.903117506
124800,2023-12-04T02:45:40.136Z,31.15200276,121.4818172,33.80811536,4.426995767,4.341288906,8738,9940.136663,18.24413559,2.667915921,MSLV,-0.326258993,0.863788969
124900,2023-12-04T02:45:40.237Z,31.15200512,121.4818205,33.63390892,4.553406867,4.458248414,8738,9940.237786,18.85485388,2.699526598,MSLV,-0.326019185,0.923141487
125000,2023-12-04T02:45:40.338Z,31.15200749,121.4818239,33.45970247,4.679817968,4.575207922,8738,9940.338908,19.46557218,2.731137276,MSLV,-0.318692414,0.939921747
125100,2023-12-04T02:45:40.440Z,31.15200985,121.4818272,33.28549602,4.806229069,4.69216743,8738,9940.440031,20.07629047,2.762747954,MSLV,-0.330695444,0.904796163
125200,2023-12-04T02:45:40.541Z,31.15201222,121.4818306,33.11128958,4.932640169,4.809126938,8738,9940.541153,20.68700877,2.794358632,MSLV,-0.320143885,0.879856115
125300,2023-12-04T02:45:40.642Z,31.15201458,121.4818339,32.93708313,5.05905127,4.926086446,8738,9940.642276,21.29772707,2.82596931,MSLV,-0.325539568,0.919304556
125400,2023-12-04T02:45:40.743Z,31.15201695,121.4818373,32.76287669,5.185462371,5.043045954,8738,9940.743398,21.90844536,2.857579988,MSLV,-0.317865707,0.9382494
125500,2023-12-04T02:45:40.844Z,31.15201931,121.4818406,32.58867024,5.311873471,5.160005462,8738,9940.844521,22.51916366,2.889190665,MSLV,-0.319184652,0.902278177
125600,2023-12-04T02:45:40.945Z,31.15202168,121.481844,32.4144638,5.438284572,5.27696497,8738,9940.945643,23.12988195,2.920801343,MSLV,-0.310071942,0.880695444
125700,2023-12-04T02:45:41.046Z,31.15202404,121.4818474,32.24025735,5.564695673,5.393924478,8738,9941.046766,23.74060025,2.952412021,MSLV,-0.316925407,0.909377761
125800,2023-12-04T02:45:41.176Z,31.15202691,121.481851,31.93599782,5.718276783,5.52639118,8738,9941.176048,24.66,3,MSLV,-0.324100719,0.92793765
125900,2023-12-04T02:45:41.221Z,31.15202827,121.4818538,32.01909805,5.790932721,5.612670106,8738,9941.221458,24.66,3,MSLV,-0.33381295,0.902038369
126000,2023-12-04T02:45:41.267Z,31.15202951,121.4818565,32.11248055,5.869693755,5.708588658,8738,9941.266868,24.66,3,MSLV,-0.316906475,0.905515588
126100,2023-12-04T02:45:41.312Z,31.15203105,121.4818595,32.18104959,5.9337218,5.781244596,8738,9941.312278,24.66,3,MSLV,-0.307913669,0.915107914
126200,2023-12-04T02:45:41.356Z,31.15203247,121.4818621,32.25416297,5.987834926,5.862162967,8738,9941.357688,24.66,3,MSLV,-0.301678657,0.905275779
126300,2023-12-04T02:45:41.402Z,31.15203415,121.4818654,32.31773691,6.062761362,5.925736913,8738,9941.403098,24.66,3,MSLV,-0.355035971,0.912589928
126400,2023-12-04T02:45:41.447Z,31.15203583,121.4818687,32.38131086,6.137687797,5.989310858,8738,9941.448508,24.66,3,MSLV,-0.327458034,0.905155875
126500,2023-12-04T02:45:41.492Z,31.1520375,121.481872,32.44422411,6.214494678,6.051868347,8738,9941.493918,24.66,3,MSLV,-0.304051496,0.90281459
126600,2023-12-04T02:45:41.538Z,31.15203927,121.4818752,32.51370135,6.272619428,6.124524285,8738,9941.539328,24.66,3,MSLV,-0.294244604,0.912110312
126700,2023-12-04T02:45:41.499Z,31.15204183,121.4818769,31.97488891,6.452116867,6.289885567,8738,9941.499163,27.47824245,3.142623606,MSLV,-0.331414868,0.907793765
126800,2023-12-04T02:45:41.817Z,31.1520411,121.4818848,33.98110099,6.123802848,6.067376757,8738,9941.817033,18.50523413,2.688523995,MSLV,-0.337769784,0.901558753
126900,2023-12-04T02:45:42.247Z,31.15204041,121.4818957,36.69597939,5.678695264,5.781662023,8738,9942.247338,4.9,2,MSLV,-0.320503597,0.905995204
127000,2023-12-04T02:45:42.346Z,31.15203941,121.4818974,37.31345323,5.561659509,5.686747206,8738,9942.347412,4.9,2,MSLV,-0.29352518,0.910671463
127100,2023-12-04T02:45:42.445Z,31.1520388,121.4818992,38.02585098,5.488605742,5.5560603,8738,9942.447485,4.9,2,MSLV,-0.322422062,0.910431655
127200,2023-12-04T02:45:42.547Z,31.15203901,121.4819015,38.61270386,5.442301326,5.486008742,8738,9942.547559,4.9,2,MSLV,-0.346964534,0.907232109
127300,2023-12-04T02:45:42.647Z,31.15203855,121.4819035,39.18029971,5.300258014,5.446777628,8738,9942.647633,4.9,2,MSLV,-0.325059952,0.907314149
127400,2023-12-04T02:45:42.748Z,31.15203861,121.4819055,39.65322074,5.208190252,5.296164377,8738,9942.747706,4.9,2,MSLV,-0.304316547,0.911510791
127500,2023-12-04T02:45:42.845Z,31.15203756,121.4819067,40.14585023,5.132512922,5.206098088,8738,9942.847268,4.9,2,MSLV,-0.310071942,0.907194245
127600,2023-12-04T02:45:42.949Z,31.15203666,121.4819077,40.74916017,4.990520335,5.136490377,8738,9942.949365,4.9,2,MSLV,-0.338848921,0.901079137
127700,2023-12-04T02:45:43.047Z,31.15203571,121.4819088,41.3286146,4.89481532,4.980858232,8738,9943.047927,4.9,2,MSLV,-0.32793765,0.916306954
127800,2023-12-04T02:45:43.148Z,31.15203511,121.4819097,41.80803473,4.832529109,4.900799308,8738,9943.148001,4.9,2,MSLV,-0.306954436,0.905995204
127900,2023-12-04T02:45:43.248Z,31.15203366,121.4819101,42.35817099,4.708552396,4.830890961,8738,9943.248109,4.9,2,MSLV,-0.310311751,0.901918465
128000,2023-12-04T02:45:43.347Z,31.15203306,121.4819109,42.93633098,4.665376291,4.710531085,8738,9943.348115,4.9,2,MSLV,-0.323993437,0.913037991
